PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
PULP AND WASTE PAPER                              ,GREECE,KGS,37950,0.02
PULP AND WASTE PAPER                              ,HONG KONG,KGS,9309348,8.45
PULP AND WASTE PAPER                              ,HUNGARY,KGS,25,0.00
PULP AND WASTE PAPER                              ,ICELAND,KGS,1077659,1.05
PULP AND WASTE PAPER                              ,INDONESIA,KGS,275545278,233.73
PULP AND WASTE PAPER                              ,IRAN,KGS,183719,0.20
PULP AND WASTE PAPER                              ,ITALY,KGS,5269098,4.16
PULP AND WASTE PAPER                              ,JAPAN,KGS,2748960,2.53
PULP AND WASTE PAPER                              ,KOREA RP,KGS,659830,1.32
PULP AND WASTE PAPER                              ,LATVIA,KGS,129900,0.11
PULP AND WASTE PAPER                              ,LITHUANIA,KGS,137600,0.08
PULP AND WASTE PAPER                              ,MALAYSIA,KGS,1836791,2.07
PULP AND WASTE PAPER                              ,MOZAMBIQUE,KGS,20254242,20.23
PULP AND WASTE PAPER                              ,NETHERLAND,KGS,18449501,15.34
PULP AND WASTE PAPER                              ,NEW ZEALAND,KGS,137376382,115.08
PULP AND WASTE PAPER                              ,NORWAY,KGS,4392318,2.53
PULP AND WASTE PAPER                              ,OMAN,KGS,0,0.00
PULP AND WASTE PAPER                              ,POLAND,KGS,2121660,1.74
PULP AND WASTE PAPER                              ,PORTUGAL,KGS,395074,0.51
PULP AND WASTE PAPER                              ,RUSSIA,KGS,30092249,24.96
PULP AND WASTE PAPER                              ,SAUDI ARAB,KGS,40050,0.02
PULP AND WASTE PAPER                              ,SINGAPORE,KGS,102485185,87.83
PULP AND WASTE PAPER                              ,SLOVENIA,KGS,31337,0.03
PULP AND WASTE PAPER                              ,SOUTH AFRICA,KGS,446675185,391.32
PULP AND WASTE PAPER                              ,SPAIN,KGS,3258907,2.41
PULP AND WASTE PAPER                              ,SWAZILAND,KGS,51156,0.04
PULP AND WASTE PAPER                              ,SWEDEN,KGS,213820839,198.59
PULP AND WASTE PAPER                              ,SWITZERLAND,KGS,4889601,5.92
PULP AND WASTE PAPER                              ,THAILAND,KGS,3188317,2.30
PULP AND WASTE PAPER                              ,TURKEY,KGS,6009044,5.17
PULP AND WASTE PAPER                              ,U ARAB EMTS,KGS,1307345,1.27
PULP AND WASTE PAPER                              ,U K,KGS,0,0.00
PULP AND WASTE PAPER                              ,U S A,KGS,279074837,329.10
PULP AND WASTE PAPER                              ,UKRAINE,KGS,0,0.00
PULP AND WASTE PAPER                              ,UZBEKISTAN,KGS,906250,1.81
PULP AND WASTE PAPER                              ,VIETNAM SOC REP,KGS,0,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",AFGHANISTAN,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",ALGERIA,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",ARMENIA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",AUSTRALIA,NA,NA,1.39
"COTTON FABRICS, MADEUPS ETC.                      ",AUSTRIA,NA,NA,0.32
"COTTON FABRICS, MADEUPS ETC.                      ",BAHARAIN IS,NA,NA,0.32
"COTTON FABRICS, MADEUPS ETC.                      ",BANGLADESH PR,NA,NA,152.95
"COTTON FABRICS, MADEUPS ETC.                      ",BELGIUM,NA,NA,1.05
"COTTON FABRICS, MADEUPS ETC.                      ",BELIZE,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",BRAZIL,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",BULGARIA,NA,NA,0.34
"COTTON FABRICS, MADEUPS ETC.                      ",CAMBODIA,NA,NA,2.47
"COTTON FABRICS, MADEUPS ETC.                      ",CANADA,NA,NA,19.96
"COTTON FABRICS, MADEUPS ETC.                      ",CHAD,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",CHILE,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",CHINA P RP,NA,NA,252.19
"COTTON FABRICS, MADEUPS ETC.                      ",COLOMBIA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",CROATIA,NA,NA,0.06
"COTTON FABRICS, MADEUPS ETC.                      ",CZECH REPUBLIC,NA,NA,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",DENMARK,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",DJIBOUTI,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",DOMINIC REP,NA,NA,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",EGYPT A RP,NA,NA,1.18
"COTTON FABRICS, MADEUPS ETC.                      ",ERITREA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",ESTONIA,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",ETHIOPIA,NA,NA,0.18
"COTTON FABRICS, MADEUPS ETC.                      ",FIJI IS,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",FINLAND,NA,NA,0.20
"COTTON FABRICS, MADEUPS ETC.                      ",FRANCE,NA,NA,2.67
"COTTON FABRICS, MADEUPS ETC.                      ",GERMANY,NA,NA,3.62
"COTTON FABRICS, MADEUPS ETC.                      ",GREECE,NA,NA,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",GUATEMALA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",HONDURAS,NA,NA,0.15
"COTTON FABRICS, MADEUPS ETC.                      ",HONG KONG,NA,NA,16.79
"COTTON FABRICS, MADEUPS ETC.                      ",HUNGARY,NA,NA,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",INDONESIA,NA,NA,2.01
"COTTON FABRICS, MADEUPS ETC.                      ",IRAN,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",IRELAND,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",ISRAEL,NA,NA,0.22
"COTTON FABRICS, MADEUPS ETC.                      ",ITALY,NA,NA,12.04
"COTTON FABRICS, MADEUPS ETC.                      ",JAPAN,NA,NA,12.30
"COTTON FABRICS, MADEUPS ETC.                      ",JORDAN,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",KAZAKHSTAN,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",KENYA,NA,NA,0.14
"COTTON FABRICS, MADEUPS ETC.                      ",KOREA DP RP,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",KOREA RP,NA,NA,8.70
"COTTON FABRICS, MADEUPS ETC.                      ",KUWAIT,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",LATVIA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",LEBANON,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",LESOTHO,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",LITHUANIA,NA,NA,0.11
"COTTON FABRICS, MADEUPS ETC.                      ",LUXEMBOURG,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",MACAO,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",MADAGASCAR,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",MALAYSIA,NA,NA,5.69
"COTTON FABRICS, MADEUPS ETC.                      ",MALDIVES,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",MALTA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",MAURITIUS,NA,NA,0.26
"COTTON FABRICS, MADEUPS ETC.                      ",MEXICO,NA,NA,0.14
"COTTON FABRICS, MADEUPS ETC.                      ",MOROCCO,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",MYANMAR,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",NEPAL,NA,NA,0.06
"COTTON FABRICS, MADEUPS ETC.                      ",NETHERLAND,NA,NA,1.47
"COTTON FABRICS, MADEUPS ETC.                      ",NETHERLANDANTIL,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",NEW ZEALAND,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",NICARAGUA,NA,NA,0.46
"COTTON FABRICS, MADEUPS ETC.                      ",NIGERIA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",NORWAY,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",OMAN,NA,NA,0.10
"COTTON FABRICS, MADEUPS ETC.                      ",PAPUA N GNA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",PERU,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",PHILIPPINES,NA,NA,0.48
"COTTON FABRICS, MADEUPS ETC.                      ",POLAND,NA,NA,0.87
"COTTON FABRICS, MADEUPS ETC.                      ",PORTUGAL,NA,NA,1.29
"COTTON FABRICS, MADEUPS ETC.                      ",PUERTO RICO,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",QATAR,NA,NA,0.11
"COTTON FABRICS, MADEUPS ETC.                      ",ROMANIA,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",RUSSIA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",SAUDI ARAB,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",SENEGAL,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",SEYCHELLES,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",SIERRA LEONE,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",SINGAPORE,NA,NA,1.25
"COTTON FABRICS, MADEUPS ETC.                      ",SLOVAK REP,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",SLOVENIA,NA,NA,0.25
"COTTON FABRICS, MADEUPS ETC.                      ",SOUTH AFRICA,NA,NA,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",SPAIN,NA,NA,0.97
"COTTON FABRICS, MADEUPS ETC.                      ",SRI LANKA DSR,NA,NA,16.36
"COTTON FABRICS, MADEUPS ETC.                      ",SWAZILAND,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.                      ",SWEDEN,NA,NA,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",SWITZERLAND,NA,NA,0.90
"COTTON FABRICS, MADEUPS ETC.                      ",TAIWAN,NA,NA,4.78
"COTTON FABRICS, MADEUPS ETC.                      ",TANZANIA REP,NA,NA,0.26
"COTTON FABRICS, MADEUPS ETC.                      ",THAILAND,NA,NA,2.85
"COTTON FABRICS, MADEUPS ETC.                      ",TOGO,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",TUNISIA,NA,NA,0.28
"COTTON FABRICS, MADEUPS ETC.                      ",TURKEY,NA,NA,7.20
"COTTON FABRICS, MADEUPS ETC.                      ",U ARAB EMTS,NA,NA,3.16
"COTTON FABRICS, MADEUPS ETC.                      ",U K,NA,NA,2.46
"COTTON FABRICS, MADEUPS ETC.                      ",U S A,NA,NA,76.17
"COTTON FABRICS, MADEUPS ETC.                      ",UNSPECIFIED,NA,NA,0.68
"COTTON FABRICS, MADEUPS ETC.                      ",VIETNAM SOC REP,NA,NA,36.72
COTTON YARN                                       ,AUSTRALIA,TON,0,0.00
COTTON YARN                                       ,BANGLADESH PR,TON,29,0.15
COTTON YARN                                       ,BELGIUM,TON,1,0.01
COTTON YARN                                       ,BRAZIL,TON,0,0.00
COTTON YARN                                       ,CANADA,TON,7,0.03
COTTON YARN                                       ,CHINA P RP,TON,2104,8.19
COTTON YARN                                       ,COLOMBIA,TON,77,0.34
COTTON YARN                                       ,EGYPT A RP,TON,237,1.19
COTTON YARN                                       ,FRANCE,TON,0,0.00
COTTON YARN                                       ,GERMANY,TON,41,0.41
COTTON YARN                                       ,GUATEMALA,TON,0,0.00
COTTON YARN                                       ,HONG KONG,TON,9,0.15
COTTON YARN                                       ,INDONESIA,TON,864,2.06
COTTON YARN                                       ,ITALY,TON,136,0.99
COTTON YARN                                       ,JAPAN,TON,6,0.02
COTTON YARN                                       ,KOREA RP,TON,0,0.00
COTTON YARN                                       ,LITHUANIA,TON,31,0.12
COTTON YARN                                       ,MALAYSIA,TON,451,1.06
COTTON YARN                                       ,MAURITIUS,TON,93,0.25
COTTON YARN                                       ,MEXICO,TON,0,0.00
COTTON YARN                                       ,NETHERLAND,TON,0,0.00
COTTON YARN                                       ,NIGERIA,TON,0,0.00
COTTON YARN                                       ,OMAN,TON,1119,3.03
COTTON YARN                                       ,PERU,TON,35,0.17
COTTON YARN                                       ,PORTUGAL,TON,0,0.00
COTTON YARN                                       ,QATAR,TON,0,0.00
COTTON YARN                                       ,ROMANIA,TON,0,0.00
COTTON YARN                                       ,SINGAPORE,TON,63,0.25
COTTON YARN                                       ,SOUTH AFRICA,TON,0,0.00
COTTON YARN                                       ,SPAIN,TON,16,0.11
COTTON YARN                                       ,SRI LANKA DSR,TON,161,1.35
COTTON YARN                                       ,SWITZERLAND,TON,0,0.00
COTTON YARN                                       ,TAIWAN,TON,33,0.03
COTTON YARN                                       ,THAILAND,TON,58,0.04
COTTON YARN                                       ,TURKEY,TON,34,0.17
COTTON YARN                                       ,U ARAB EMTS,TON,9,0.01
COTTON YARN                                       ,U K,TON,1,0.02
COTTON YARN                                       ,U S A,TON,7,0.02
COTTON YARN                                       ,UNSPECIFIED,TON,0,0.00
COTTON YARN                                       ,VIETNAM SOC REP,TON,16021,54.08
MANMADE STAPLE FIBRE                              ,ALGERIA,KGS,0,0.00
MANMADE STAPLE FIBRE                              ,AUSTRALIA,KGS,4,0.00
MANMADE STAPLE FIBRE                              ,AUSTRIA,KGS,14476659,45.67
MANMADE STAPLE FIBRE                              ,BANGLADESH PR,KGS,3385490,1.89
MANMADE STAPLE FIBRE                              ,BELARUS,KGS,0,0.00
MANMADE STAPLE FIBRE                              ,BELGIUM,KGS,1060462,8.61
MANMADE STAPLE FIBRE                              ,BRAZIL,KGS,89005,0.17
MANMADE STAPLE FIBRE                              ,CANADA,KGS,55640,0.07
